estacion,fecha,pm25_diario
Parque O'Higgins,2009-07-21,39.95454545454545
Parque O'Higgins,2009-08-20,36.083333333333336
Parque O'Higgins,2009-08-21,34.791666666666664
Parque O'Higgins,2009-09-20,24.797202797202797
Parque O'Higgins,2009-09-21,22.833333333333332
Parque O'Higgins,2009-10-20,16.47222222222222
Parque O'Higgins,2009-10-21,12.666666666666666
Parque O'Higgins,2009-11-20,12.472222222222221
Parque O'Higgins,2009-11-21,10.416666666666666
Parque O'Higgins,2009-12-20,11.666666666666666
Parque O'Higgins,2009-12-21,12
Parque O'Higgins,2010-01-20,11.79861111111111
Parque O'Higgins,2010-01-21,12.25
Parque O'Higgins,2010-02-20,25.133802816901408
Parque O'Higgins,2010-02-21,14.125
Parque O'Higgins,2010-03-20,14.027777777777779
Parque O'Higgins,2010-03-21,10.666666666666666
Parque O'Higgins,2010-04-20,17.874125874125873
Parque O'Higgins,2010-04-21,21.208333333333332
Parque O'Higgins,2010-05-20,35.34722222222222
Parque O'Higgins,2010-05-21,29.666666666666668
Parque O'Higgins,2010-06-20,36.34027777777778
Parque O'Higgins,2010-06-21,27.583333333333332
Parque O'Higgins,2010-07-20,44.43055555555556
Parque O'Higgins,2010-07-21,29.291666666666668
Parque O'Higgins,2010-08-20,33.1875
Parque O'Higgins,2010-08-21,34.791666666666664
Parque O'Higgins,2010-09-20,26.708333333333332
Parque O'Higgins,2010-09-21,11.916666666666666
Parque O'Higgins,2010-10-20,15.628787878787879
Parque O'Higgins,2010-10-21,14.85
Parque O'Higgins,2010-11-20,11.661971830985916
Parque O'Higgins,2010-11-21,4.541666666666667
Parque O'Higgins,2010-12-20,11.418604651162791
Parque O'Higgins,2010-12-21,14.08695652173913
Parque O'Higgins,2011-01-20,12.791666666666666
Parque O'Higgins,2011-01-21,13.75
Parque O'Higgins,2011-02-20,22.13888888888889
Parque O'Higgins,2011-02-21,9.791666666666666
Parque O'Higgins,2011-03-20,14.694444444444445
Parque O'Higgins,2011-03-21,9.791666666666666
Parque O'Higgins,2011-04-20,18.15277777777778
Parque O'Higgins,2011-04-21,14.916666666666666
Parque O'Higgins,2011-05-20,39.86805555555556
Parque O'Higgins,2011-05-21,38.5
Parque O'Higgins,2011-06-20,37.138888888888886
Parque O'Higgins,2011-06-21,41.416666666666664
Parque O'Higgins,2011-07-20,43.673611111111114
Parque O'Higgins,2011-07-21,56.166666666666664
Parque O'Higgins,2011-08-20,30.78472222222222
Parque O'Higgins,2011-09-20,15.153846153846153
Parque O'Higgins,2011-09-21,12.541666666666666
Parque O'Higgins,2011-10-20,15.207407407407407
Parque O'Higgins,2011-10-21,12
Parque O'Higgins,2011-11-20,10.464788732394366
Parque O'Higgins,2011-11-21,5.875
Parque O'Higgins,2011-12-20,13.484126984126984
Parque O'Higgins,2011-12-21,14.458333333333334
Parque O'Higgins,2012-01-20,11.645833333333334
Parque O'Higgins,2012-01-21,14.666666666666666
Parque O'Higgins,2012-02-20,22.479166666666668
Parque O'Higgins,2012-02-21,13.041666666666666
Parque O'Higgins,2012-03-20,14.868055555555555
Parque O'Higgins,2012-03-21,4.791666666666667
Parque O'Higgins,2012-04-20,19.713286713286713
Parque O'Higgins,2012-04-21,14.333333333333334
Parque O'Higgins,2012-05-20,38.648275862068964
Parque O'Higgins,2012-05-21,29.416666666666668
Parque O'Higgins,2012-06-20,41.802919708029194
Parque O'Higgins,2012-06-21,28.75
Parque O'Higgins,2012-07-20,45.076388888888886
Parque O'Higgins,2012-07-21,50.041666666666664
Parque O'Higgins,2012-08-20,31.76923076923077
Parque O'Higgins,2012-08-21,36.291666666666664
Parque O'Higgins,2012-09-20,22.25
Parque O'Higgins,2012-09-21,17.125
Parque O'Higgins,2012-10-20,18.746031746031747
Parque O'Higgins,2012-10-21,18.208333333333332
Parque O'Higgins,2012-11-20,10.57638888888889
Parque O'Higgins,2012-11-21,10.083333333333334
Parque O'Higgins,2012-12-20,11.293233082706767
Parque O'Higgins,2012-12-21,9.416666666666666
Parque O'Higgins,2013-01-20,11.6
Parque O'Higgins,2013-01-21,12.5
Parque O'Higgins,2013-02-20,15.902777777777779
Parque O'Higgins,2013-02-21,13.416666666666666
Parque O'Higgins,2013-03-20,15.71830985915493
Parque O'Higgins,2013-03-21,7.208333333333333
Parque O'Higgins,2013-04-20,23.6875
Parque O'Higgins,2013-04-21,14.5
Parque O'Higgins,2013-05-20,46.45454545454545
Parque O'Higgins,2013-05-21,31.833333333333332
Parque O'Higgins,2013-06-20,36.854166666666664
Parque O'Higgins,2013-06-21,4.666666666666667
Parque O'Higgins,2013-07-20,51.26573426573427
Parque O'Higgins,2013-07-21,82.625
Parque O'Higgins,2013-08-20,42.16783216783217
Parque O'Higgins,2013-08-21,29.90909090909091
Parque O'Higgins,2013-09-20,19
Parque O'Higgins,2013-09-21,16.291666666666668
Parque O'Higgins,2013-10-20,19.016666666666666
Parque O'Higgins,2013-10-21,14.708333333333334
Parque O'Higgins,2013-11-20,9.722222222222221
Parque O'Higgins,2013-11-21,16.333333333333332
Parque O'Higgins,2013-12-20,10.152777777777779
Parque O'Higgins,2013-12-21,14.458333333333334
Parque O'Higgins,2014-01-20,12.819444444444445
Parque O'Higgins,2014-01-21,9.583333333333334
Parque O'Higgins,2014-02-20,17.130434782608695
Parque O'Higgins,2014-02-21,13.833333333333334
Parque O'Higgins,2014-03-20,16.8125
Parque O'Higgins,2014-03-21,8.333333333333334
Parque O'Higgins,2014-04-20,26.45138888888889
Parque O'Higgins,2014-04-21,12.791666666666666
Parque O'Higgins,2014-05-20,45.19580419580419
Parque O'Higgins,2014-05-21,40.666666666666664
Parque O'Higgins,2014-06-20,39.916666666666664
Parque O'Higgins,2014-06-21,13
Parque O'Higgins,2014-07-20,46.9375
Parque O'Higgins,2014-07-21,75.91666666666667
Parque O'Higgins,2014-08-20,33.25174825174825
Parque O'Higgins,2014-08-21,38.61904761904762
Parque O'Higgins,2014-09-20,24.125
Parque O'Higgins,2014-09-21,26.208333333333332
Parque O'Higgins,2014-10-20,13.691666666666666
Parque O'Higgins,2014-10-21,12.625
Parque O'Higgins,2014-11-20,11.041666666666666
Parque O'Higgins,2014-11-21,14.958333333333334
Parque O'Higgins,2014-12-20,12.028571428571428
Parque O'Higgins,2014-12-21,11.916666666666666
Parque O'Higgins,2015-01-20,13.493055555555555
Parque O'Higgins,2015-01-21,9.083333333333334
Parque O'Higgins,2015-02-20,18.63888888888889
Parque O'Higgins,2015-02-21,14
Parque O'Higgins,2015-03-20,16.3125
Parque O'Higgins,2015-03-21,13.25
Parque O'Higgins,2015-04-20,25.73611111111111
Parque O'Higgins,2015-04-21,9.833333333333334
Parque O'Higgins,2015-05-20,46.020833333333336
Parque O'Higgins,2015-05-21,32.541666666666664
Parque O'Higgins,2015-06-20,38.75
Parque O'Higgins,2015-06-21,31.333333333333332
Parque O'Higgins,2015-07-20,46.09722222222222
Parque O'Higgins,2015-07-21,66.70833333333333
Parque O'Higgins,2015-08-20,33.541666666666664
Parque O'Higgins,2015-08-21,46.63636363636363
Parque O'Higgins,2015-09-20,21.166666666666668
Parque O'Higgins,2015-09-21,19.458333333333332
Parque O'Higgins,2015-10-20,16.925
Parque O'Higgins,2015-10-21,18.125
Parque O'Higgins,2015-11-20,11.125
Parque O'Higgins,2015-11-21,12.416666666666666
Parque O'Higgins,2015-12-20,14.888059701492537
Parque O'Higgins,2015-12-21,12.291666666666666
Parque O'Higgins,2016-01-20,14.587412587412587
Parque O'Higgins,2016-01-21,9.666666666666666
Parque O'Higgins,2016-02-20,16.375
Parque O'Higgins,2016-02-21,14.291666666666666
Parque O'Higgins,2016-03-20,12.813084112149532
Parque O'Higgins,2016-03-21,12.875
Parque O'Higgins,2016-04-20,27.041666666666668
Parque O'Higgins,2016-04-21,17.125
Parque O'Higgins,2016-05-20,47.708333333333336
Parque O'Higgins,2016-05-21,29.695652173913043
Parque O'Higgins,2016-06-20,41.47826086956522
Parque O'Higgins,2016-06-21,40.5
Parque O'Higgins,2016-07-20,49.333333333333336
Parque O'Higgins,2016-07-21,60.333333333333336
Parque O'Higgins,2016-08-20,32.736111111111114
Parque O'Higgins,2016-08-21,35.8
Parque O'Higgins,2016-09-20,18.15972222222222
Parque O'Higgins,2016-09-21,19.708333333333332
Parque O'Higgins,2016-10-20,13.488721804511279
Parque O'Higgins,2016-10-21,11.375
Parque O'Higgins,2016-11-20,10.506944444444445
Parque O'Higgins,2016-11-21,12.958333333333334
Parque O'Higgins,2016-12-20,23.15277777777778
Parque O'Higgins,2016-12-21,11.291666666666666
Parque O'Higgins,2017-01-20,13.72027972027972
Parque O'Higgins,2017-01-21,14.25
Parque O'Higgins,2017-02-20,14.415492957746478
Parque O'Higgins,2017-02-21,14.208333333333334
Parque O'Higgins,2017-03-20,12.329268292682928
Parque O'Higgins,2017-03-21,12.166666666666666
Parque O'Higgins,2017-04-20,26.368794326241133
Parque O'Higgins,2017-04-21,22.583333333333332
Parque O'Higgins,2017-05-20,33.645833333333336
Parque O'Higgins,2017-05-21,32.708333333333336
Parque O'Higgins,2017-06-20,39.72222222222222
Parque O'Higgins,2017-06-21,41.25
Parque O'Higgins,2017-07-20,52.388888888888886
Parque O'Higgins,2017-07-21,42.791666666666664
Parque O'Higgins,2017-08-20,23.20138888888889
Parque O'Higgins,2017-08-21,31.153846153846153
Parque O'Higgins,2017-09-20,20.22222222222222
Parque O'Higgins,2017-09-21,15.041666666666666
Parque O'Higgins,2017-10-20,14.006944444444445
Parque O'Higgins,2017-10-21,15.125
Parque O'Higgins,2017-11-20,12.833333333333334
Parque O'Higgins,2017-11-21,11.541666666666666
Parque O'Higgins,2017-12-20,13.152777777777779
Parque O'Higgins,2017-12-21,11.5
Parque O'Higgins,2018-01-20,17.708333333333332
Parque O'Higgins,2018-01-21,13.583333333333334
Parque O'Higgins,2018-02-20,14.743055555555555
Parque O'Higgins,2018-02-21,11.75
Parque O'Higgins,2018-03-20,12.329113924050633
Parque O'Higgins,2018-03-21,14.875
Parque O'Higgins,2018-04-20,24.28985507246377
Parque O'Higgins,2018-04-21,19.5
Parque O'Higgins,2018-05-20,36.604166666666664
Parque O'Higgins,2018-05-21,39.083333333333336
Parque O'Higgins,2018-06-20,44.826388888888886
Parque O'Higgins,2018-06-21,7.375
Parque O'Higgins,2018-07-20,42.15277777777778
Parque O'Higgins,2018-07-21,41.333333333333336
Parque O'Higgins,2018-08-20,21.6875
Parque O'Higgins,2018-08-21,26.823529411764707
Parque O'Higgins,2018-09-20,18.125
Parque O'Higgins,2018-09-21,31.291666666666668
Parque O'Higgins,2018-10-20,14.027777777777779
Parque O'Higgins,2018-10-21,16.375
Parque O'Higgins,2018-11-20,15.541666666666666
Parque O'Higgins,2018-11-21,10.625
Parque O'Higgins,2018-12-20,11.875
Parque O'Higgins,2018-12-21,11.5
Parque O'Higgins,2019-01-20,17.26388888888889
Parque O'Higgins,2019-01-21,14.625
Parque O'Higgins,2019-02-20,13.743055555555555
Parque O'Higgins,2019-02-21,15.333333333333334
Parque O'Higgins,2019-03-20,15.228571428571428
Parque O'Higgins,2019-03-21,15.791666666666666
Parque O'Higgins,2019-04-20,22.915384615384614
Parque O'Higgins,2019-04-21,22.208333333333332
Parque O'Higgins,2019-05-20,36.49305555555556
Parque O'Higgins,2019-05-21,47.458333333333336
Parque O'Higgins,2019-06-20,54.76223776223776
Parque O'Higgins,2019-06-21,12.625
Parque O'Higgins,2019-07-20,41.65972222222222
Parque O'Higgins,2019-07-21,40.333333333333336
Parque O'Higgins,2019-08-20,30.458333333333332
Parque O'Higgins,2019-08-21,26.736842105263158
Parque O'Higgins,2019-09-20,20.368055555555557
Parque O'Higgins,2019-09-21,6.166666666666667
Parque O'Higgins,2019-10-20,15.854166666666666
Parque O'Higgins,2019-10-21,14.458333333333334
Parque O'Higgins,2019-11-20,15.321678321678322
Parque O'Higgins,2019-11-21,11.333333333333334
Parque O'Higgins,2019-12-20,16.34722222222222
Parque O'Higgins,2019-12-21,15.875
Parque O'Higgins,2020-01-20,15.42361111111111
Parque O'Higgins,2020-01-21,17.666666666666668
Parque O'Higgins,2020-02-20,14.61111111111111
Parque O'Higgins,2020-02-21,10.541666666666666
Parque O'Higgins,2020-03-20,16.25438596491228
Parque O'Higgins,2020-03-21,10.166666666666666
Parque O'Higgins,2020-04-20,22.54861111111111
Parque O'Higgins,2020-04-21,28.25
Parque O'Higgins,2020-05-20,28.166666666666668
Parque O'Higgins,2020-05-21,32.625
Parque O'Higgins,2020-06-20,50.458333333333336
Parque O'Higgins,2020-06-21,23.541666666666668
Parque O'Higgins,2020-07-20,41.75
Parque O'Higgins,2020-07-21,52.041666666666664
Parque O'Higgins,2020-08-20,31.493055555555557
Parque O'Higgins,2020-08-21,19.066666666666666
Parque O'Higgins,2020-09-20,22.256944444444443
Parque O'Higgins,2020-09-21,21.666666666666668
Parque O'Higgins,2020-10-20,14.729166666666666
Parque O'Higgins,2020-10-21,3.875
Parque O'Higgins,2020-11-20,12.669014084507042
Parque O'Higgins,2020-11-21,12.166666666666666
Parque O'Higgins,2020-12-20,15.847222222222221
Parque O'Higgins,2020-12-21,21.291666666666668
Parque O'Higgins,2021-01-20,14.256944444444445
Parque O'Higgins,2021-01-21,17.6
Parque O'Higgins,2021-02-20,14.583333333333334
Parque O'Higgins,2021-02-21,8.625
Parque O'Higgins,2021-03-20,13.462264150943396
Parque O'Higgins,2021-03-21,15.833333333333334
Parque O'Higgins,2021-04-20,19.604166666666668
Parque O'Higgins,2021-04-21,16.75
Parque O'Higgins,2021-05-20,24.881944444444443
Parque O'Higgins,2021-05-21,15.083333333333334
Parque O'Higgins,2021-06-20,47.75694444444444
Parque O'Higgins,2021-06-21,8.416666666666666
Parque O'Higgins,2021-07-20,29.791666666666668
Parque O'Higgins,2021-07-21,33.791666666666664
Parque O'Higgins,2021-08-20,29.52777777777778
Parque O'Higgins,2021-08-21,18.636363636363637
Parque O'Higgins,2021-09-20,18.3125
Parque O'Higgins,2021-09-21,9.791666666666666
Parque O'Higgins,2021-10-20,18.53787878787879
Parque O'Higgins,2021-10-21,6.333333333333333
Parque O'Higgins,2021-11-20,11.791666666666666
Parque O'Higgins,2021-11-21,11.416666666666666
Parque O'Higgins,2021-12-20,15.237762237762238
Parque O'Higgins,2021-12-21,17.25
Parque O'Higgins,2022-01-20,15.1875
Parque O'Higgins,2022-01-21,20.333333333333332
Parque O'Higgins,2022-02-20,13.958333333333334
Parque O'Higgins,2022-02-21,6.333333333333333
Parque O'Higgins,2022-03-20,10.116666666666667
Parque O'Higgins,2022-03-21,11.25
Parque O'Higgins,2022-04-20,23.0625
Parque O'Higgins,2022-04-21,13.5
Parque O'Higgins,2022-05-20,31.971830985915492
Parque O'Higgins,2022-05-21,14.541666666666666
Parque O'Higgins,2022-06-20,43.90909090909091
Parque O'Higgins,2022-06-21,5.041666666666667
Parque O'Higgins,2022-07-20,31.26388888888889
Parque O'Higgins,2022-07-21,39.791666666666664
Parque O'Higgins,2022-08-20,28.895833333333332
Parque O'Higgins,2022-08-21,5.3
Parque O'Higgins,2022-09-20,16.47222222222222
Parque O'Higgins,2022-09-21,9.958333333333334
Parque O'Higgins,2022-10-20,16.73846153846154
Parque O'Higgins,2022-10-21,10
Parque O'Higgins,2022-11-20,12.42361111111111
Parque O'Higgins,2022-11-21,6.583333333333333
Parque O'Higgins,2022-12-20,15.020979020979022
Parque O'Higgins,2022-12-21,17.916666666666668
Parque O'Higgins,2023-01-20,14.347222222222221
Parque O'Higgins,2023-01-21,18.166666666666668
Parque O'Higgins,2023-02-20,13.61111111111111
Parque O'Higgins,2023-02-21,11.333333333333334
Parque O'Higgins,2023-03-20,11.241666666666667
Parque O'Higgins,2023-03-21,8.541666666666666
Parque O'Higgins,2023-04-20,24.01388888888889
Parque O'Higgins,2023-04-21,15.75
Parque O'Higgins,2023-05-20,35.31944444444444
Parque O'Higgins,2023-05-21,12.791666666666666
Parque O'Higgins,2023-06-20,33.770833333333336
Parque O'Higgins,2023-06-21,10.458333333333334
Parque O'Higgins,2023-07-20,44.520833333333336
Parque O'Higgins,2023-07-21,28.875
Parque O'Higgins,2023-08-20,24.506944444444443
Parque O'Higgins,2023-08-21,8.875
Parque O'Higgins,2023-09-20,19.493055555555557
Parque O'Higgins,2023-09-21,7.083333333333333
Parque O'Higgins,2023-10-20,15.631944444444445
Parque O'Higgins,2023-10-21,5.833333333333333
Parque O'Higgins,2023-11-20,13.594405594405595
Parque O'Higgins,2023-11-21,6.375
Parque O'Higgins,2023-12-20,12.110169491525424
Parque O'Higgins,2023-12-21,15.416666666666666
Parque O'Higgins,2024-01-20,14.625
Parque O'Higgins,2024-01-21,16.5
Parque O'Higgins,2024-02-20,14.618055555555555
Parque O'Higgins,2024-02-21,8.625
Parque O'Higgins,2024-03-20,14.391666666666667
Parque O'Higgins,2024-03-21,7.916666666666667
Parque O'Higgins,2024-04-20,22.78472222222222
Parque O'Higgins,2024-04-21,17.958333333333332
Parque O'Higgins,2024-05-20,37.25
Parque O'Higgins,2024-05-21,37.083333333333336
Parque O'Higgins,2024-06-20,30.52777777777778
Parque O'Higgins,2024-06-21,13.875
Parque O'Higgins,2024-07-20,39.49295774647887
Parque O'Higgins,2024-07-21,41.458333333333336
Parque O'Higgins,2024-08-11,41.083333333333336
Parque O'Higgins,2024-08-20,26.47222222222222
Parque O'Higgins,2024-09-20,19.46527777777778
Parque O'Higgins,2024-09-21,10.958333333333334
Parque O'Higgins,2024-10-20,13.56338028169014
Parque O'Higgins,2024-10-21,8.333333333333334
Parque O'Higgins,2024-11-20,12.215277777777779
Parque O'Higgins,2024-11-21,4.166666666666667
Parque O'Higgins,2024-12-20,13.082706766917294
Parque O'Higgins,2024-12-21,12.375
Parque O'Higgins,2025-01-20,15.36111111111111
Parque O'Higgins,2025-01-21,16.791666666666668
Parque O'Higgins,2025-02-20,15.26388888888889
Parque O'Higgins,2025-02-21,11.291666666666666
Parque O'Higgins,2025-03-20,16.766990291262136
Parque O'Higgins,2025-03-21,7.541666666666667
Parque O'Higgins,2025-04-20,23.069444444444443
Parque O'Higgins,2025-04-21,15.791666666666666
Parque O'Higgins,2025-05-20,38.02777777777778
Parque O'Higgins,2025-05-21,29.75
Parque O'Higgins,2025-06-20,33.24475524475525
Parque O'Higgins,2025-06-21,18.708333333333332
Parque O'Higgins,2025-07-20,39.27272727272727
Parque O'Higgins,2025-07-21,36.083333333333336
Parque O'Higgins,2025-08-20,27.26388888888889
Parque O'Higgins,2025-09-20,19.07638888888889
Parque O'Higgins,2025-09-21,13
Parque O'Higgins,2025-10-20,11.867132867132867
Parque O'Higgins,2025-10-21,9.5
Parque O'Higgins,2025-11-20,12.23611111111111
Parque O'Higgins,2025-11-21,5.916666666666667
Parque O'Higgins,2025-12-20,12.992592592592592
Parque O'Higgins,2025-12-21,10.875
Parque O'Higgins,2026-01-20,16.916666666666668
Parque O'Higgins,2026-01-21,13.291666666666666
Parque O'Higgins,2026-02-20,15.48611111111111
Parque O'Higgins,2026-02-21,14.666666666666666
Parque O'Higgins,2026-03-20,16.913793103448278
Parque O'Higgins,2026-03-21,15.416666666666666
Parque O'Higgins,2026-04-20,20.86111111111111
Parque O'Higgins,2026-04-21,11.958333333333334
Parque O'Higgins,2026-05-20,39.5625
Parque O'Higgins,2026-05-21,23.333333333333332
Parque O'Higgins,2026-06-20,38.826388888888886
Parque O'Higgins,2026-06-21,42.25
Parque O'Higgins,2026-07-20,43.611111111111114
Parque O'Higgins,2026-07-21,48.291666666666664
Parque O'Higgins,2026-08-20,29.36111111111111
Parque O'Higgins,2026-09-20,15.908450704225352
Parque O'Higgins,2026-09-21,19.666666666666668
Parque O'Higgins,2026-10-20,13.597222222222221
Parque O'Higgins,2026-10-21,12.791666666666666
Parque O'Higgins,2026-11-20,13.097222222222221
Parque O'Higgins,2026-11-21,6.666666666666667
Parque O'Higgins,2026-12-20,13.218487394957982
Parque O'Higgins,2026-12-21,11.5
Parque O'Higgins,2027-01-20,16.375
Parque O'Higgins,2027-01-21,13.583333333333334
Parque O'Higgins,2027-02-20,15.722222222222221
Parque O'Higgins,2027-02-21,11.478260869565217
Parque O'Higgins,2027-03-20,20.181818181818183
Parque O'Higgins,2027-03-21,13.375
Parque O'Higgins,2027-04-20,27.07638888888889
Parque O'Higgins,2027-04-21,11.833333333333334
Parque O'Higgins,2027-05-20,46.16083916083916
Parque O'Higgins,2027-05-21,38.041666666666664
Parque O'Higgins,2027-06-20,43.74305555555556
Parque O'Higgins,2027-06-21,29.916666666666668
Parque O'Higgins,2027-07-20,42.70503597122302
Parque O'Higgins,2027-07-21,37.958333333333336
Parque O'Higgins,2027-08-20,28.61111111111111
Parque O'Higgins,2027-08-21,13.857142857142858
Parque O'Higgins,2027-09-20,16.5625
Parque O'Higgins,2027-09-21,22.083333333333332
Parque O'Higgins,2027-10-20,10.291666666666666
Parque O'Higgins,2027-10-21,12.625
Parque O'Higgins,2027-11-20,12.819444444444445
Parque O'Higgins,2027-11-21,7.875
Parque O'Higgins,2027-12-20,12.8515625
Parque O'Higgins,2027-12-21,10.25
Parque O'Higgins,2028-01-20,15.993055555555555
Parque O'Higgins,2028-01-21,14.5
Parque O'Higgins,2028-02-20,17.444444444444443
Parque O'Higgins,2028-02-21,10.478260869565217
Parque O'Higgins,2028-03-20,21.18439716312057
Parque O'Higgins,2028-03-21,14.708333333333334
Parque O'Higgins,2028-04-20,33.625
Parque O'Higgins,2028-04-21,20
Parque O'Higgins,2028-05-20,49.958333333333336
Parque O'Higgins,2028-05-21,32.625
Parque O'Higgins,2028-06-20,41.270833333333336
Parque O'Higgins,2028-06-21,40.125
Parque O'Higgins,2028-07-20,46.270833333333336
Parque O'Higgins,2028-07-21,59.041666666666664
Parque O'Higgins,2028-08-20,29.180555555555557
Parque O'Higgins,2028-08-21,19.625
Parque O'Higgins,2028-09-20,17.091549295774648
Parque O'Higgins,2028-09-21,16.333333333333332
Parque O'Higgins,2028-10-20,11.36111111111111
Parque O'Higgins,2028-10-21,16.666666666666668
Parque O'Higgins,2028-11-20,13.1875
Parque O'Higgins,2028-11-21,7.190476190476191
Parque O'Higgins,2028-12-20,14.152777777777779
Parque O'Higgins,2028-12-21,9.5
Parque O'Higgins,2029-01-20,12.92361111111111
Parque O'Higgins,2029-01-21,13.666666666666666
Parque O'Higgins,2029-02-20,25.125
Parque O'Higgins,2029-02-21,8.26086956521739
Parque O'Higgins,2029-03-20,20.368055555555557
Parque O'Higgins,2029-03-21,19.916666666666668
Parque O'Higgins,2029-04-20,25.34027777777778
Parque O'Higgins,2029-04-21,10.791666666666666
Parque O'Higgins,2029-05-20,37.375
Parque O'Higgins,2029-05-21,53.916666666666664
Parque O'Higgins,2029-06-20,32.9
Parque O'Higgins,2029-06-21,73.625
Parque O'Higgins,2029-07-20,40.486111111111114
Parque O'Higgins,2029-07-21,51.333333333333336
Parque O'Higgins,2029-08-20,23.756944444444443
Parque O'Higgins,2029-08-21,15.166666666666666
Parque O'Higgins,2029-09-20,16.20138888888889
Parque O'Higgins,2029-09-21,15.208333333333334
Parque O'Higgins,2029-10-20,10.488888888888889
Parque O'Higgins,2029-10-21,14.375
Parque O'Higgins,2029-11-20,11.006944444444445
Parque O'Higgins,2029-11-21,4.153846153846154
Parque O'Higgins,2029-12-20,13.194444444444445
Parque O'Higgins,2029-12-21,11.75
Parque O'Higgins,2030-01-20,13.153846153846153
Parque O'Higgins,2030-01-21,17.666666666666668
Parque O'Higgins,2030-03-20,23.38888888888889
Parque O'Higgins,2030-03-21,16.125
Parque O'Higgins,2030-04-20,28.22222222222222
Parque O'Higgins,2030-04-21,8.875
Parque O'Higgins,2030-05-20,39.125
Parque O'Higgins,2030-05-21,54.583333333333336
Parque O'Higgins,2030-06-20,38.713178294573645
Parque O'Higgins,2030-06-21,53.541666666666664
Parque O'Higgins,2030-07-20,41.24475524475525
Parque O'Higgins,2030-07-21,50.43478260869565
Parque O'Higgins,2030-08-20,21.98611111111111
Parque O'Higgins,2030-08-21,14.041666666666666
Parque O'Higgins,2030-09-20,14.354166666666666
Parque O'Higgins,2030-09-21,8.958333333333334
Parque O'Higgins,2030-10-20,10.755725190839694
Parque O'Higgins,2030-10-21,14.833333333333334
Parque O'Higgins,2030-11-20,11.8125
Parque O'Higgins,2030-11-21,7.916666666666667
Parque O'Higgins,2030-12-20,12.36111111111111
Parque O'Higgins,2030-12-21,13.625
Parque O'Higgins,2031-01-20,14.5
Parque O'Higgins,2031-01-21,20.041666666666668
Parque O'Higgins,2031-03-20,18.551181102362204
Parque O'Higgins,2031-03-21,10.375
Parque O'Higgins,2031-05-20,37.72222222222222
Parque O'Higgins,2031-05-21,44.5
Parque O'Higgins,2031-07-20,48.298611111111114
Parque O'Higgins,2031-07-21,46
Parque O'Higgins,2031-08-20,24.624113475177303
Parque O'Higgins,2031-08-21,31.791666666666668
Parque O'Higgins,2031-10-20,12.256944444444445
Parque O'Higgins,2031-10-21,12.208333333333334
Parque O'Higgins,2031-12-20,14.215277777777779
Parque O'Higgins,2031-12-21,10.5
Pudahuel,2001-01-20,13.776223776223777
Pudahuel,2001-01-21,8.666666666666666
Pudahuel,2001-02-20,13.680555555555555
Pudahuel,2001-02-21,18.666666666666668
Pudahuel,2001-03-20,16.225
Pudahuel,2001-03-21,12.791666666666666
Pudahuel,2001-04-20,22.882758620689657
Pudahuel,2001-04-21,10.083333333333334
Pudahuel,2001-05-20,42.25
Pudahuel,2001-05-21,10.166666666666666
Pudahuel,2001-06-20,48.27777777777778
Pudahuel,2001-06-21,69.875
Pudahuel,2001-07-20,46.3125
Pudahuel,2001-07-21,59.333333333333336
Pudahuel,2001-08-20,50.43055555555556
Pudahuel,2001-08-21,17.875
Pudahuel,2001-09-20,25.47222222222222
Pudahuel,2001-09-21,35.791666666666664
Pudahuel,2001-10-20,12.79861111111111
Pudahuel,2001-10-21,8.375
Pudahuel,2001-11-20,14.363636363636363
Pudahuel,2001-11-21,6.416666666666667
Pudahuel,2001-12-20,12.516949152542374
Pudahuel,2001-12-21,5.5
Pudahuel,2002-01-20,10.93006993006993
Pudahuel,2002-01-21,11.791666666666666
Pudahuel,2002-02-20,15.48611111111111
Pudahuel,2002-02-21,15.875
Pudahuel,2002-03-20,16.55639097744361
Pudahuel,2002-03-21,12.208333333333334
Pudahuel,2002-04-20,25.406896551724138
Pudahuel,2002-04-21,16.875
Pudahuel,2002-05-20,26.09027777777778
Pudahuel,2002-05-21,22.375
Pudahuel,2002-06-20,55.298611111111114
Pudahuel,2002-06-21,70.29166666666667
Pudahuel,2002-07-20,47.15277777777778
Pudahuel,2002-07-21,57.833333333333336
Pudahuel,2002-08-20,50.416666666666664
Pudahuel,2002-08-21,5
Pudahuel,2002-09-20,29.57638888888889
Pudahuel,2002-09-21,8.916666666666666
Pudahuel,2002-10-20,11.18978102189781
Pudahuel,2002-10-21,8.791666666666666
Pudahuel,2002-11-20,12.223776223776223
Pudahuel,2002-11-21,10.875
Pudahuel,2002-12-20,12.75912408759124
Pudahuel,2002-12-21,6.416666666666667
Pudahuel,2003-01-20,12.713286713286713
Pudahuel,2003-01-21,13.583333333333334
Pudahuel,2003-02-20,13.901408450704226
Pudahuel,2003-02-21,17.583333333333332
Pudahuel,2003-03-20,13.694444444444445
Pudahuel,2003-03-21,11.833333333333334
Pudahuel,2003-04-20,22.889655172413793
Pudahuel,2003-04-21,14.043478260869565
Pudahuel,2003-05-20,28.055555555555557
Pudahuel,2003-05-21,24.583333333333332
Pudahuel,2003-06-20,36.59722222222222
Pudahuel,2003-06-21,55.166666666666664
Pudahuel,2003-07-20,59.723404255319146
Pudahuel,2003-07-21,46.666666666666664
Pudahuel,2003-08-20,54.520833333333336
